age,monthly_income,website_visits,time_spent_minutes,previous_purchases,is_student,country,device_type,purchased
54,3135.195172630174,9,13.59245235760577,2,1,FR,Mobile,1
26,4534.569989019735,13,10.817415938707985,1,1,DE,Mobile,1
35,2973.490813690267,10,4.570256397998204,3,0,DE,Tablet,1
38,2343.7282858918525,9,9.175039713607624,5,0,FR,Mobile,1
19,3234.243517254402,10,11.475382576980824,4,0,DE,Desktop,1
60,2013.2734881960153,10,16.183767242916772,2,0,NL,Tablet,0
55,6775.924876780897,7,21.871288814692207,4,1,DE,Tablet,1
57,4894.829065107066,6,14.883801790532992,5,0,NL,Mobile,0
53,6431.2657651218515,11,15.530571030104863,4,0,DE,Mobile,1
60,4728.154055110733,7,18.76518742897347,3,0,NL,Mobile,0
54,6286.8895450638465,14,17.11268091469841,7,0,NL,Tablet,1
32,4551.196996083873,10,11.641820840284737,5,0,NL,Tablet,1
45,5089.271981493004,11,12.100485899366776,3,1,TR,Mobile,1
35,1000.0,12,17.82908179764589,2,0,TR,Desktop,1
51,2628.505604535716,9,17.465582384229563,2,0,NL,Mobile,1
39,4055.3916628839575,16,16.016581054122867,4,1,FR,Desktop,1
28,4091.7816471848337,10,11.868464177225402,4,0,FR,Desktop,0
30,3885.428471990747,16,23.11672395510838,2,0,FR,Mobile,1
21,4679.492915636054,5,10.985892319648956,4,0,FR,Desktop,1
39,4741.304406894971,9,14.453539915096894,4,1,NL,Tablet,1
24,5297.673725631759,10,22.032265578123123,2,0,DE,Mobile,1
60,5003.490281656207,5,15.606720447649755,2,0,DE,Mobile,1
41,5806.131099366241,15,14.69253127456506,7,1,FR,Desktop,1
21,5818.350426139716,8,16.46105514814568,2,0,TR,Mobile,0
45,4261.996673313047,10,11.784450149993162,4,1,FR,Desktop,1
32,7122.473182846459,12,14.533216010737634,1,0,FR,Tablet,1
18,6038.995802382422,8,18.692150875388165,1,0,NL,Tablet,0
20,2789.573643301696,6,19.68844989435315,3,0,FR,Mobile,1
31,4588.904996585939,13,22.978419621177174,6,0,FR,Mobile,1
55,1236.0727871265772,7,11.299142510491134,2,0,TR,Tablet,0
18,1488.7025774764775,13,21.588950353471468,1,0,NL,Desktop,1
55,3250.7585044963585,8,18.01349283067972,4,1,TR,Mobile,1
55,2686.8326070043813,5,20.408246828155104,4,1,FR,Mobile,0
38,3259.985574888616,11,8.335295511226192,4,1,NL,Mobile,0
46,4492.740793594876,6,11.239989541178014,4,0,DE,Mobile,1
22,5837.935458774596,10,16.153422045970245,1,1,DE,Desktop,1
27,5757.627904709661,23,18.52913906652954,3,0,NL,Tablet,1
45,4619.790605451958,8,12.853840844169744,2,0,FR,Desktop,1
38,2369.3208714068173,10,13.14038009361753,4,0,NL,Tablet,1
24,3163.9178180503604,11,9.690435150117128,3,0,TR,Tablet,0
20,4955.7749881108175,9,12.49529272420938,4,1,FR,Tablet,0
62,2760.8252476894786,10,13.087337225179148,3,0,TR,Tablet,0
64,2099.6248936542174,9,13.117830671623786,4,0,NL,Desktop,1
37,4738.475688406235,7,10.499117724663783,1,1,DE,Desktop,1
36,3927.4560451232387,13,24.60685723633126,2,1,NL,Tablet,1
52,3683.621440289316,10,20.103542992907055,2,0,NL,Desktop,0
21,5664.702903478524,19,18.326698973620356,2,1,FR,Desktop,1
22,5633.21212547554,11,20.731089425939015,3,0,DE,Tablet,1
18,6671.676986108954,10,17.893038142824356,4,0,DE,Mobile,1
21,3022.882314990381,4,26.1746462996012,3,1,TR,Tablet,1
29,4644.600371335132,10,10.974554072203013,3,0,TR,Desktop,1
44,4028.512705836027,8,3.5847264292415417,4,1,FR,Mobile,1
59,4507.473747618023,11,10.573349297857,6,1,DE,Mobile,1
40,2298.4282363226393,6,5.633037097497818,4,0,NL,Desktop,1
42,1896.289998347182,6,8.843389691908499,1,0,DE,Desktop,1
38,3939.6757956567976,8,11.948991702182445,8,1,DE,Tablet,1
41,2736.2311150388578,11,14.286216809495315,0,0,FR,Tablet,0
42,5407.311430826931,12,20.341943509450093,2,0,NL,Mobile,1
62,1748.9839489621008,11,23.35159689713233,3,0,NL,Tablet,1
63,1872.6986691305797,7,16.47716881730006,5,0,FR,Mobile,1
49,3375.006287126715,14,8.902951810433464,2,0,DE,Mobile,1
49,1692.8874911006342,10,12.464296565552306,0,1,NL,Tablet,1
22,6514.004698145993,10,13.532099871601753,6,0,TR,Desktop,1
53,3725.623939095562,11,12.863690008652537,5,0,DE,Desktop,1
63,3095.7989419539604,13,8.271167073688925,4,0,FR,Desktop,1
59,4701.946038439481,10,21.420435164783736,8,0,TR,Mobile,1
59,5325.772804031114,12,7.2864513410909195,1,0,NL,Tablet,1
56,4310.438351626429,14,12.34574047016392,4,1,TR,Mobile,1
33,3897.862760661906,14,15.67872750930712,3,0,TR,Tablet,1
50,2524.7906129438034,16,15.859336212847285,2,1,TR,Desktop,1
38,4946.363978381829,4,12.968862906277487,2,0,DE,Mobile,0
26,6125.0546352792935,6,16.532255081553057,2,0,DE,Mobile,1
23,3670.4203676990633,13,9.679406619094088,1,1,FR,Desktop,1
62,2726.8217495334684,13,14.498086331630684,4,0,NL,Mobile,1
52,4272.243651251041,13,8.508280089112445,7,1,NL,Mobile,1
56,4003.974841000833,10,10.601146388244356,6,1,FR,Tablet,1
39,2175.471426138939,7,19.878089064546742,4,0,TR,Mobile,1
58,3245.9669511880575,11,13.845821364403815,2,0,DE,Tablet,1
22,6682.728651967394,11,14.06577610492319,5,0,TR,Tablet,1
59,1978.667699336356,13,12.54156367389364,3,0,FR,Desktop,1
40,2964.069469863358,8,11.633187101143847,1,1,DE,Tablet,0
34,2576.9299382143563,17,15.110128765059256,4,0,DE,Tablet,1
29,2709.550236712578,12,26.19195277890513,3,1,NL,Mobile,1
40,3331.785408760721,14,7.929031712981647,3,1,DE,Mobile,1
33,4672.57315219189,12,10.100657853086727,4,0,FR,Desktop,1
20,5962.843795931697,8,10.279689088087757,4,0,DE,Tablet,0
47,4304.9823908924745,13,3.872169870188227,0,1,NL,Desktop,1
39,2973.427268254698,13,14.392911993007447,6,0,NL,Desktop,1
26,6309.872718835486,9,13.903401442485325,3,0,NL,Desktop,1
46,1000.0,7,11.834965552878199,1,0,NL,Tablet,1
64,5010.217229218236,17,18.249698660777455,1,1,FR,Mobile,0
54,2459.862071456805,8,12.7201346820519,2,1,FR,Mobile,1
40,3923.6152338044544,11,14.142314836152181,1,0,DE,Tablet,1
30,4844.6498913260875,10,15.809858052381513,3,0,DE,Tablet,1
49,1591.9358354252781,8,13.185625487564096,2,0,DE,Mobile,1
63,4212.480727376527,11,23.491083505581155,2,0,DE,Desktop,1
64,4327.715601870292,20,13.00572148807884,4,0,TR,Desktop,1
40,6193.506523245041,5,18.2516318487438,2,1,DE,Mobile,0
62,8072.7239758337755,12,14.62998020260004,5,0,DE,Mobile,1
34,1670.5452913936697,11,14.86536378565178,0,0,TR,Tablet,1
57,6125.730525748801,7,19.353412028980465,4,0,TR,Tablet,1
38,3943.1796487903566,11,13.443582841639207,2,0,TR,Mobile,0
19,2787.1431413018527,9,14.730676269107347,0,1,TR,Desktop,1
54,4553.579755382752,10,16.241720517225097,2,0,TR,Mobile,1
23,2046.5629064705163,12,12.04665203791562,2,0,DE,Mobile,0
61,2136.081049293958,8,17.467443452281437,0,1,NL,Desktop,1
35,1397.2620426526187,5,22.54249735882286,4,1,DE,Tablet,1
47,4819.133515184844,9,10.726611825812673,0,0,DE,Mobile,1
39,4490.517737528968,10,11.794043313488396,3,0,NL,Tablet,1
50,2778.4244574094246,13,9.789288027956424,5,0,DE,Desktop,1
47,6285.40272053747,11,24.040649246008066,3,0,DE,Tablet,1
34,3005.566465247798,14,18.017812109511254,9,0,NL,Tablet,1
60,5924.484391218359,12,8.56255514220818,3,0,DE,Desktop,0
49,4183.121315550312,14,7.521390518956943,4,1,NL,Desktop,1
59,2985.447515483055,12,18.150612788470518,1,0,DE,Mobile,1
31,3827.527895127643,13,26.659774863066886,4,0,TR,Mobile,1
27,2119.386191655714,11,14.69313339086323,1,0,NL,Tablet,0
64,4325.100044566407,15,7.599974109095095,4,0,DE,Desktop,1
53,4045.825119045567,8,6.798256168770639,3,0,TR,Mobile,1
51,4791.17119167565,11,13.210161301878085,4,0,FR,Desktop,1
26,5318.728589627108,10,7.99712818661914,3,0,FR,Mobile,0
59,4173.423665279808,8,13.730956938106228,2,0,DE,Desktop,1
45,1785.5175178338063,8,17.57881890303542,4,0,DE,Mobile,0
28,5398.544998709572,10,16.326204181911407,3,0,DE,Desktop,1
31,4021.9959501694984,9,17.204465480940204,0,0,FR,Tablet,1
56,1158.906083404937,9,16.25772397607095,1,1,NL,Tablet,0
64,4464.4222059469585,7,18.63793410893873,1,1,TR,Mobile,1
36,4577.68596086243,10,13.734977493439184,3,1,FR,Tablet,1
32,3462.280538604511,11,15.504063444805935,0,0,TR,Tablet,0
45,3703.244714744325,11,21.508093040349117,5,0,DE,Mobile,1
41,3107.1023329049435,7,18.964428081729245,9,1,FR,Tablet,1
25,4624.190019273441,7,8.694513910508606,6,0,NL,Desktop,0
60,4209.987077489317,5,10.974796236137198,3,0,FR,Tablet,1
26,2637.656949563344,9,8.623691175607018,3,0,TR,Mobile,1
64,6426.955868182369,9,13.991297659319597,1,0,TR,Mobile,1
50,3001.295396011062,11,1.0,1,0,NL,Desktop,1
50,1000.0,8,17.95090372607502,5,1,FR,Mobile,1
36,3293.9886456112945,9,10.26684040244674,2,0,FR,Desktop,1
20,5546.406352054488,14,6.071579336878095,2,0,TR,Tablet,1
27,3690.201945175091,9,25.75324748666244,3,0,DE,Tablet,1
57,1547.830332873582,10,11.39596323811361,6,1,FR,Desktop,0
64,2457.8628342252114,5,6.364072777432806,2,0,DE,Tablet,1
59,2378.520376338913,7,12.118200572075374,6,1,NL,Tablet,1
18,3137.070632371059,13,22.866009542690392,2,0,TR,Mobile,1
46,3607.4425353097467,10,1.0,3,0,FR,Tablet,1
51,4740.781913400929,8,19.97167790716158,1,1,TR,Tablet,1
30,4192.65805744185,15,6.142817302758175,2,0,DE,Tablet,1
18,4264.605673108182,10,17.342746641649605,5,0,FR,Mobile,1
51,6669.029688641467,12,9.399092576877848,3,1,FR,Mobile,1
46,5291.244010472377,6,15.148810505657902,2,0,TR,Tablet,1
64,5159.206995455951,11,12.478951992633538,1,0,TR,Mobile,1
30,1280.257080853245,14,16.564069569126108,1,0,TR,Mobile,1
46,2872.2916037640352,12,17.8622690523527,3,0,NL,Desktop,1
56,1604.464006337686,9,17.505463303185937,3,0,NL,Tablet,1
41,2846.4207882315786,8,11.33971881621581,2,1,NL,Mobile,1
43,5192.300069032164,6,16.345455816346536,1,0,TR,Tablet,1
34,3410.7571691235617,15,19.631725438322995,2,1,FR,Desktop,1
24,5608.662392739886,9,13.807933167740076,3,0,TR,Desktop,1
30,5039.702803094242,8,15.835142911725063,7,0,TR,Mobile,1
22,4075.6791600580473,7,9.332616158639361,8,1,NL,Desktop,1
43,5644.0696141304725,12,16.423333866138933,3,1,FR,Desktop,1
20,6046.624014654725,9,11.789711258240434,0,0,TR,Desktop,1
24,4681.580905638667,10,13.955174099847994,1,0,TR,Desktop,0
56,4344.950670433194,10,14.925717044689838,4,1,DE,Desktop,1
18,4950.053213912443,8,15.984184271405253,4,0,DE,Mobile,1
34,1890.119968941386,12,12.922452622134358,2,1,DE,Desktop,1
60,3823.642804485902,8,23.28024612324554,2,0,TR,Desktop,0
42,3964.014235425411,9,10.164100227858437,3,1,DE,Mobile,1
20,3446.8835337151536,12,7.02477833517349,4,0,NL,Mobile,1
32,2815.756307902966,11,8.648266638726662,1,0,DE,Tablet,1
46,5497.067832453966,13,9.883367102527455,5,0,DE,Tablet,1
60,4255.087287315874,14,15.015313230670627,6,0,DE,Mobile,0
49,4391.486098288614,11,23.99174045743778,2,1,NL,Tablet,0
43,6136.870106899941,12,16.893952435795857,4,1,FR,Mobile,1
33,3707.007467114689,9,13.663196882085494,3,0,NL,Desktop,1
42,3416.831135183797,14,11.470698710192067,2,0,DE,Mobile,1
45,6041.9396866588495,10,20.79370941643285,1,1,NL,Mobile,1
26,1763.8909304266963,6,9.471900448821582,3,0,FR,Tablet,1
18,4076.786679969847,8,7.026293975858097,3,1,TR,Tablet,1
46,2893.5363498138777,12,10.528961456835185,2,0,FR,Desktop,1
39,4439.018678232754,13,12.264290932816174,3,0,FR,Tablet,1
33,4857.947402082162,10,17.86937751743837,2,1,NL,Mobile,1
58,4941.386098426068,5,18.973803299176712,2,0,DE,Desktop,1
61,5539.358622847715,11,17.575682348595677,6,0,NL,Desktop,1
58,3621.2090097837013,9,3.7932949550411443,2,0,DE,Mobile,1
24,3714.6680767940775,8,14.989827012243524,4,0,DE,Desktop,1
31,4789.903321527654,9,15.180964248672964,6,1,FR,Desktop,1
46,5331.252539959184,9,16.96607085462601,2,0,FR,Mobile,1
36,2049.544274292469,7,7.351552272015076,5,0,NL,Mobile,1
36,4471.181762019517,12,12.829159451687985,1,0,TR,Desktop,1
19,3407.133511857733,10,12.691084875162995,5,0,TR,Mobile,1
58,4130.728855576542,15,19.418065080353067,2,0,FR,Tablet,1
62,3464.967020068412,11,15.0793923372212,3,0,FR,Tablet,1
32,2915.880090561572,11,11.487526378931285,3,0,NL,Tablet,1
20,2472.215105765166,9,5.779025760524769,2,1,FR,Desktop,1
28,3773.463977544572,11,8.131108286106851,0,1,FR,Mobile,1
63,4537.608687633843,12,17.783320551442138,3,0,DE,Desktop,1
47,3095.488299889404,19,3.8155713896474275,3,0,DE,Mobile,1
57,5784.71795030031,9,5.114862864497079,5,0,TR,Mobile,1
35,7687.675514502124,11,18.74891402632115,2,0,NL,Desktop,0
19,4619.687681475916,12,18.124488496694703,1,0,NL,Tablet,1
49,3938.146713179973,9,8.111869376401227,5,1,DE,Desktop,1
25,2631.6058893629997,5,13.522142629516729,3,1,DE,Desktop,0
39,4555.087132551969,11,22.16512281255072,2,0,TR,Desktop,1
23,6215.76360005245,4,15.124143042178355,2,0,NL,Tablet,1
29,6922.719115146016,18,16.691129254373674,2,0,DE,Desktop,1
64,6094.233697730036,12,22.362065241795577,2,0,FR,Tablet,1
57,5264.964442459163,9,24.028274333207097,2,0,TR,Tablet,0
53,4615.290055070745,10,15.010813008811335,5,0,DE,Desktop,1
32,2426.9979536794235,15,22.072349205389536,3,0,FR,Tablet,1
45,3850.4176782547925,9,19.327328315611922,3,0,FR,Tablet,0
62,3676.182793793312,11,12.525488567526672,3,1,FR,Tablet,0
35,3860.1939468891196,6,16.820142928512933,2,0,FR,Mobile,0
19,2920.881680759797,11,5.934323160400481,4,0,FR,Tablet,1
30,5136.792952654565,11,17.79741279154974,4,1,NL,Desktop,1
62,3589.2028098894352,9,12.233272925739012,4,0,TR,Mobile,1
32,3467.4543892847505,11,10.864833055064505,3,0,DE,Tablet,1
37,2925.960063683402,7,20.020549465510562,2,0,TR,Desktop,1
46,4348.4499824115555,7,9.764846324349605,4,0,DE,Tablet,1
59,6245.161789083695,10,16.740582253396024,1,0,TR,Desktop,0
46,3984.6875550841933,7,19.54035756574844,4,0,TR,Tablet,1
20,4422.610822699433,6,12.592282794577518,1,0,TR,Tablet,0
36,6902.890844560099,11,15.762422251989756,3,1,NL,Desktop,0
20,5805.163808876935,15,11.072169013120625,7,0,NL,Mobile,1
31,4881.617226328297,5,10.247133944664373,2,0,NL,Desktop,0
57,4818.546649386158,7,13.746032403882582,4,0,TR,Mobile,1
21,3095.4011383106294,6,30.715275490108823,5,0,FR,Tablet,1
28,2948.6958266760857,6,23.907753999239738,6,1,NL,Tablet,1
48,4212.112229507551,10,12.254877239119459,3,1,FR,Tablet,0
60,4250.161157737434,15,14.247392025841515,2,0,TR,Tablet,1
49,2725.35269645073,12,12.849955913725594,2,0,NL,Mobile,1
44,5054.944995921161,12,8.385337601570807,3,0,FR,Mobile,1
47,3584.053167254321,8,11.185608924330497,3,0,FR,Tablet,1
60,5690.9811035693165,12,12.496814522496875,2,1,FR,Tablet,1
19,3916.8872323159785,14,2.539918336569805,2,1,FR,Desktop,1
26,3784.1196549461993,11,13.414010882516484,3,0,TR,Desktop,0
45,2593.9053257410287,14,18.51851101461532,1,0,FR,Mobile,1
48,2758.210397322049,8,24.60336420172951,2,0,DE,Mobile,0
51,5976.646547616401,10,17.59001218757777,2,1,FR,Desktop,1
32,4403.445620483469,9,10.4419842887303,4,0,NL,Desktop,0
42,4583.953570783959,11,9.986486683389362,2,0,DE,Desktop,0
53,6400.970435324684,14,14.550982642032535,6,0,FR,Tablet,1
25,2023.617069486636,6,15.16604361227348,4,0,NL,Tablet,1
26,5006.883575562086,8,14.367537690034176,2,0,DE,Desktop,1
54,1618.1637029602775,12,20.78545269201961,4,0,FR,Tablet,0
62,3343.522086919942,16,17.141917158537925,3,1,NL,Tablet,1
56,2282.3694629371957,17,17.378331206433188,1,1,DE,Desktop,1
49,5287.8858188983,14,16.653371239004578,1,1,NL,Tablet,1
34,1165.410471910564,10,11.551873311872859,0,1,FR,Desktop,1
52,3654.873232970807,11,6.756381824592131,2,0,FR,Tablet,1
54,2261.844710202434,11,14.335764152064764,4,0,FR,Desktop,0
36,2717.787441093982,8,11.71766989106517,3,1,TR,Mobile,1
61,2948.933253718639,8,18.191891375524307,2,1,FR,Mobile,0
46,5978.656806247949,12,12.07033411653233,1,0,NL,Tablet,1
24,3497.1558249527034,15,20.798173080994022,4,0,NL,Mobile,1
45,6590.988544022353,19,18.21651345559489,2,0,TR,Desktop,1
26,6904.879490269801,8,23.326471123812393,4,0,DE,Mobile,1
45,7170.52580293533,12,22.862799169929964,1,1,NL,Desktop,1
23,3911.8496185717845,9,18.675324709893882,3,0,NL,Desktop,0
46,4315.5357090570415,12,9.269666696493765,1,0,TR,Mobile,1
34,4566.933464294163,12,12.786200454496306,2,0,DE,Desktop,1
33,3448.768257158854,8,11.483822271130087,3,0,TR,Desktop,1
40,4636.555388262928,14,15.55194560098048,3,0,DE,Mobile,1
48,2597.2056892950286,10,17.255806286720976,4,0,FR,Desktop,1
20,1186.7863558035324,7,13.426412978380984,2,0,DE,Tablet,0
38,5071.20189913242,12,17.98398408272619,2,0,DE,Tablet,0
43,3475.3400429252447,7,11.70708333409359,2,0,FR,Desktop,1
53,2534.9622429417063,6,3.512366019145256,2,0,NL,Tablet,0
59,2724.660545996134,11,16.094412049507294,5,1,NL,Mobile,1
54,6272.682731148097,8,13.609130382735469,3,0,NL,Mobile,1
39,4696.169186383144,8,15.626955116163598,4,1,TR,Desktop,0
59,1716.5392263044719,6,18.902884400113383,4,0,NL,Desktop,1
29,2219.5203811182155,11,13.844243945899434,3,1,TR,Tablet,1
59,3562.1805912744708,7,8.899310687752521,3,1,FR,Tablet,1
30,4714.614037513048,12,12.042715670310312,3,0,DE,Desktop,1
28,2808.142932440726,5,22.079972214572276,2,0,FR,Tablet,1
33,3740.579987732008,8,17.19294963262751,2,0,TR,Mobile,1
25,4171.826782345265,10,20.821452585577518,4,1,DE,Tablet,1
57,4202.902613654013,6,12.587345071760561,3,0,FR,Mobile,1
57,1000.0,15,18.672510488026756,1,1,TR,Mobile,1
62,4332.462057704597,12,19.834658797615177,0,0,DE,Mobile,1
19,1400.7105355894764,17,7.318983249844413,2,0,NL,Desktop,1
47,3570.4022777485657,14,16.474498162332207,2,1,TR,Tablet,0
47,3247.8774296372526,9,15.985116803391865,2,0,NL,Desktop,1
29,2381.9006511997213,14,9.134144699487468,3,1,TR,Desktop,1
27,5264.750806001824,14,9.176794178965292,1,1,FR,Desktop,1
61,2314.036210154867,14,25.20568846567842,1,0,NL,Mobile,0
28,3215.594665918803,6,15.854698769615785,2,0,DE,Mobile,1
32,5318.101259504786,10,21.318949960167192,7,0,DE,Mobile,1
33,3172.749391015509,12,18.69357368112595,2,1,FR,Mobile,0
34,2862.235013971862,11,15.260097950669635,2,1,TR,Tablet,0
43,3597.7668339210554,10,9.933072617094277,3,0,NL,Mobile,1
19,4810.753780856648,5,18.24908904136305,4,0,TR,Tablet,1
29,6169.461407191308,10,15.045714078150326,5,0,FR,Desktop,1
43,2595.8176030932636,7,15.81918790701549,3,0,NL,Desktop,1
40,2717.377051800864,14,16.368743011931535,2,0,DE,Desktop,1
35,3585.4968926101983,12,16.77435845620112,2,1,TR,Tablet,0
49,4345.210976900763,13,17.72281320031947,2,0,NL,Mobile,0
55,2844.630004003962,8,10.466499503671695,2,0,TR,Desktop,0
64,5032.845051829232,9,18.515965099405264,4,0,NL,Tablet,0
20,2624.083372821156,9,18.672215346062536,1,1,NL,Tablet,0
55,1148.7181157560558,14,16.034885414963576,4,0,FR,Mobile,1
20,4797.662921748515,12,18.02061751402811,6,0,TR,Mobile,1
47,4971.384209719368,15,22.215138215451027,2,0,FR,Tablet,1
18,5566.9759534491395,10,19.23768168009369,5,0,FR,Desktop,0
47,1012.1503042643135,14,9.263493707991007,5,0,NL,Desktop,1
62,3001.5774227157176,10,12.30751473587965,4,0,TR,Tablet,1
49,3623.4127477018874,12,14.052847857755784,3,0,NL,Desktop,0
45,6635.437260126826,11,12.05123119368487,4,0,NL,Tablet,1
38,3761.1979075314116,14,8.06117536255385,2,0,DE,Mobile,0
63,1980.2249679618096,5,19.706004781411107,4,0,FR,Mobile,0
30,4445.110697132188,8,11.04647735412861,2,0,DE,Desktop,1
44,5964.18433869417,10,21.12862145904837,3,1,TR,Tablet,1
53,5644.958414441253,10,6.915132896404357,3,0,NL,Tablet,1
24,4842.697246491698,10,18.89233005537135,5,0,TR,Desktop,0
39,4393.948550662248,15,19.277721234354868,3,0,DE,Mobile,0
27,1000.0,10,16.157228225314256,1,0,DE,Tablet,0
56,4038.4996825805683,6,13.720385305818318,1,0,DE,Tablet,0
32,4267.210393797604,10,14.942078505724197,3,0,DE,Desktop,1
32,3760.1354886233603,10,15.091894562432794,0,0,NL,Mobile,0
21,5060.649831234046,13,17.308863284552285,2,0,DE,Mobile,1
49,3736.0032958409574,7,14.101193211992987,4,0,FR,Tablet,0
40,3447.1551924958003,16,14.838181446933909,0,0,FR,Mobile,1
23,5558.496582478382,7,16.683172696057753,1,1,FR,Desktop,1
41,3379.616929336475,16,15.127083417109688,0,1,DE,Desktop,1
37,4096.981108208684,12,10.56013633361235,4,0,DE,Mobile,1
54,5346.296919522823,10,11.069658003395697,0,1,FR,Desktop,0
37,2483.996873120166,13,14.620135544248548,4,0,FR,Mobile,0
29,2321.2205017579463,6,6.35790162394234,2,0,FR,Mobile,1
50,6036.910233476279,15,14.279721633962495,1,0,DE,Tablet,1
45,3110.931994470387,8,15.856895940418884,1,1,DE,Tablet,0
25,5038.64864752915,11,14.542986254330614,3,0,NL,Desktop,0
18,1337.0184522395898,9,17.28514579360334,3,1,TR,Tablet,1
54,1000.0,11,16.012157607156816,4,0,FR,Tablet,1
39,4546.3450875178905,4,19.267238852278282,5,0,TR,Tablet,0
23,3808.7190223157877,14,15.793243355593068,2,0,NL,Mobile,1
38,4560.447162496071,11,24.67207695516994,0,0,TR,Tablet,1
49,6812.063203914759,14,15.153051098265564,1,0,DE,Tablet,1
52,2143.9872701314225,14,18.809696153244968,4,0,DE,Desktop,1
32,4057.281841369644,13,14.074147502176151,1,1,NL,Mobile,0
22,6216.199128373881,11,15.1807634754897,4,1,FR,Mobile,0
63,2360.5148297550113,9,10.268502460276238,4,1,FR,Desktop,1
23,3122.90944634075,10,14.494301221896619,3,1,DE,Tablet,1
42,1349.072193997601,16,10.852381411512503,3,0,FR,Desktop,0
63,7356.773888752874,9,20.740647342682344,3,0,DE,Desktop,1
57,1000.0,15,15.9092368894095,2,1,NL,Tablet,1
46,5197.8785539651635,3,17.850440974141897,2,1,FR,Tablet,0
24,2020.3000588297316,10,6.2719540532013,3,0,NL,Desktop,1
57,2423.661651401956,11,6.8773777583000335,6,0,NL,Desktop,1
30,5595.930905834826,8,13.415290950329897,2,1,FR,Mobile,0
55,2886.234351558335,8,7.899322408952499,3,1,NL,Tablet,1
35,4977.681356840604,6,1.0,5,0,NL,Desktop,1
19,6070.047375767488,7,19.003572778720994,6,1,FR,Desktop,1
25,4301.0454784785425,11,16.62095754341126,7,1,DE,Desktop,1
28,5333.928773821244,16,11.019985773240581,0,0,DE,Mobile,1
50,4121.009793404024,7,15.616158565187611,2,0,TR,Tablet,0
55,4190.50912791782,11,24.18434437922144,2,0,TR,Mobile,1
44,3047.6063562426593,14,10.356857389861776,3,0,NL,Tablet,1
37,6893.28915050969,6,19.566353969964243,4,0,DE,Mobile,1
29,5114.266741172994,9,12.723458031185162,7,1,NL,Desktop,1
60,4782.707911679011,18,11.914266441446888,2,0,FR,Desktop,1
48,5155.442137119406,6,8.730708788842573,4,0,TR,Tablet,1
44,2984.0644973254853,7,15.71187903824959,3,0,DE,Desktop,1
